timestamp,prediction,TemperaturareattoreR4001,TemperaturareattoreR4002,TemperaturareattoreR4003,S4304,caricocloruroferricostandard,S904C,S904B,S904A,caricocloruroferricopotabile,S904E,S904D,QuantitaNaOHperBatchNaClO_2,QuantitaNaOHperBatchNaClO,ConversioneNaOH,ConversioneKOHlinea1,KOHrampa1caricoprodotti,KOHrampa2caricoprodotti,S487,S484,S5104,caricoiposodio,S857,S856,S851,S852,S854,S871,RedoxFeCl3Pot,diff_S4304,diff_S904C,diff_S904B,diff_S904A,diff_S904E,diff_S904D,diff_S487,diff_S484,diff_S5104,diff_S857,diff_S856,diff_S851,diff_S852,diff_S854,diff_S871
2020-05-20 12:50:00,1,-0.0023113129960403577,-0.0012103986545032995,0.0007042517602899576,0.024537506247153684,0.006334407366639378,0.009109501205461983,-0.002626735400770039,0.016980774151266538,-0.006637290259955769,-0.01769634308225182,0.003944377264863892,0.007229324558552528,0.0003541622764121222,-0.0126113970099119,0.003972814609358724,-0.008074539860902695,0.02135552471956129,-0.002763570905943398,0.005163881936157336,0.0014028263115490563,-0.03651958234116211,0.002715764704412724,-0.007981477768249673,-0.00667140381112159,-0.010534714833768524,-0.021754007789776385,-0.0007019835783890041,0.11631441710543804,-0.013482536080877471,0.015452665434516672,0.0009090146397400634,0.02764268958819217,0.026145430477067827,-4.941841288091984e-05,0.008933812757317132,-0.002817937519257138,-0.013770736987229458,-0.005614019430838442,0.0011913059390980167,-0.009557467893661398,-0.0022883686327792394,-0.0006995569181274157,0.00672429668429834
2020-05-20 12:55:00,1,-0.002486233761600106,-0.001359108148278018,0.0007769426166680112,0.026630807150524172,0.006528471358382762,0.00955476635852104,-0.002814966850894938,0.017425399381480498,-0.006651776146368315,-0.01825330793537776,0.004478804566623746,0.007163642887899655,0.0003963631266914649,-0.013129161807340124,0.003956360239219372,-0.009237634558329731,0.02386044481955761,-0.0035234254899495073,0.004912362242731991,0.0016970217698319078,-0.037828154380586045,0.0032701898370557933,-0.010242139001785605,-0.005429771620604369,-0.010885066239289073,-0.022974918567746583,-0.0006707179867789099,0.12233432905511576,-0.015360257785108739,0.01558789238767431,0.0007446017036222096,0.0324895778108766,0.027614236133237564,-5.5035528883555546e-05,0.008478932073913873,-0.003624175761015625,-0.013583974133868805,-0.0068468756315294985,0.0012554273174547193,-0.01025612137587194,-0.0011437431198918534,-0.0015613014414471253,0.0068947687758950296
2020-05-20 13:00:00,1,-0.0023240381737217666,-0.0012062305156004588,0.000708956190213755,0.025108231750969837,0.006219292760427915,0.009033705844651033,-0.002603271402982756,0.01659632314874068,-0.0061559522538843685,-0.017940098622179504,0.003927943892352171,0.007409555859091602,0.0003919699960123799,-0.012920846041921476,0.0039665441219014575,-0.009866583366917037,0.024331761639476816,-0.003029753037133812,0.005254014323932801,0.001432841069453225,-0.03617686071447553,0.0028581786289637893,-0.008210138515862997,-0.0062162425335413884,-0.010137572632904364,-0.02203640909959314,-0.0006453463173258352,0.11750234068544549,-0.013761342406868505,0.015427649185711127,0.0008699591233258273,0.0289182064800237,0.025970694988987197,-5.5145398618173295e-05,0.009409058995895853,-0.0027877482016944823,-0.013945813719221363,-0.005743671827472497,0.0012006831579852888,-0.009817685863396527,-0.0021192077034440245,-0.0008146775264985883,0.0068997128016161854
2020-05-20 13:05:00,1,-0.002379454579452498,-0.0012209744281330938,0.0007415691394369974,0.025741475374855625,0.006135440632710382,0.009059931711492263,-0.002650034065409489,0.016449194597151353,-0.005995563658533361,-0.018129465254806968,0.0040815769008972404,0.007475920252326278,0.00038716222695711356,-0.013297031328379488,0.004068790692205809,-0.010699205178110818,0.02451205192300004,-0.0031592087673581854,0.005337922173539177,0.001469368481391941,-0.03897199837611448,0.0029337401386260904,-0.008799245172927765,-0.006094506339667343,-0.009864825200844848,-0.02244445403902853,-0.0005872844240052655,0.11962436804963725,-0.014194332811137177,0.01579056115976874,0.0008143494887048236,0.03027390708032025,0.026143271445737543,-5.226988468998863e-05,0.009425198595941188,-0.0028452656644876533,-0.013913211001777571,-0.0037357659817386264,0.0012233241780373531,-0.009660323047334952,-0.002196034891452297,-0.0007720025921811415,0.006925761192704263
2020-05-20 13:10:00,1,-0.002330107818198481,-0.0012100499727334191,0.0007598207387425222,0.02538682506248403,0.0059754312223870495,0.008903877908321199,-0.002570968792166843,0.015761144538017417,-0.0056891300925541064,-0.017542138687300684,0.004105250935313919,0.007248376512683284,0.00037702788382867273,-0.013233700312660395,0.004032337455157187,-0.01064794408582298,0.023967126972485476,-0.003296670766458401,0.005255307492919895,0.0015289114976528922,-0.03823738158298025,0.0029295773358935517,-0.009214244126178538,-0.005358208513728996,-0.00934443162605166,-0.021925505770599537,-0.0004813507690140742,0.11791439277790655,-0.014369396203293482,0.015442730586878391,0.0008296801021489724,0.0313460025215061,0.02570164470666729,-4.90153716833172e-05,0.009498313601068252,-0.0030644389929965405,-0.013236163957390261,-0.001266868725741698,0.0012193369744717974,-0.00931410007164983,-0.0019377700934779915,-0.0008912236842153891,0.006774895249955105
2020-05-20 13:15:00,1,-0.0022959150371213823,-0.001213536311083675,0.0007620618817517042,0.024955562887228194,0.006281507564181836,0.008839451524248173,-0.002487740086409882,0.015449817183283789,-0.005530343620966474,-0.017029993339412058,0.004155960179894996,0.006926970459017165,0.00037021675695544226,-0.013142066531125774,0.004027117761563134,-0.010960357310190814,0.022898799623491325,-0.0034310580684991173,0.005214294912503594,0.001483382777929767,-0.03731493094770368,0.0030715732764900697,-0.009777951275889613,-0.004917612087833427,-0.00902928780577531,-0.02140589131254701,-0.0004232037783170228,0.11668760105549689,-0.014618730232846822,0.015390159657730747,0.0008824627820346683,0.03173883743778183,0.025289773083678493,-5.522844379558644e-05,0.009644046690966395,-0.003235568134163694,-0.012464994355572622,0.0010936007777492716,0.0012176630179380665,-0.008951986430228927,-0.0017142144687500114,-0.0010786475263470962,0.006601056154657792
2020-05-20 13:20:00,1,-0.0022774479501224934,-0.0012001991482801723,0.0007531404857165872,0.02472102347644943,0.006648928681791737,0.00875189989465379,-0.002440993475598483,0.01519899605304725,-0.005297062134395194,-0.01679943455908964,0.0041626246525107765,0.006767059719584023,0.0003671572672064168,-0.013093783726401487,0.004066136597266561,-0.01112236243481069,0.021549588315215296,-0.0034180747882678834,0.005247811089608107,0.0014102583587174832,-0.03679575798678297,0.003140196662212049,-0.00994025285341122,-0.005029510061459382,-0.008702427859827198,-0.021116538537477813,-0.0003721750038011232,0.11639936958388225,-0.014615324885440487,0.01538915867357412,0.0009561033614713217,0.03072603058370434,0.024945359367174045,-6.877273638377436e-05,0.009770183795203932,-0.003220584542917537,-0.012314411986408187,0.002705514063046495,0.0012110344854329475,-0.00862559108484017,-0.0017977273192055765,-0.0010886579902602033,0.006525655300104752
2020-05-20 13:25:00,1,-0.0022338321015626266,-0.0011750531352332245,0.0007430593156703197,0.024385352485147917,0.006500591241690204,0.008534249578118496,-0.0023861239501092534,0.014772007497826124,-0.00518135668463345,-0.016488566956109806,0.004086354970196973,0.006634636439308107,0.0003606239549549096,-0.012865739424525636,0.004009674412293264,-0.01087983606525103,0.021032828179971697,-0.0033887711589450724,0.005168107897587589,0.0013737684563704653,-0.03591433295086741,0.003050558378783183,-0.009775945316343997,-0.004894944167934555,-0.00829150766327748,-0.020787363640389727,-0.000338028430561154,0.11451731905574748,-0.014387141062073111,0.01509184876623856,0.0009151132886473148,0.030036882492825576,0.024412608898403503,-6.833896665097283e-05,0.009579944001325356,-0.0031072731139424217,-0.01206006523430791,0.002670871470727595,0.0011896884661255272,-0.008417855157109395,-0.0017718818868902126,-0.0010769388662142194,0.006401790756254987
2020-05-20 13:30:00,1,-0.0022094875404824483,-0.0011516929279485257,0.0007410856165961998,0.024244545522796753,0.006377163326288426,0.008354270387671899,-0.0023542277899066904,0.014395488213546909,-0.005146683250769858,-0.016229058176831294,0.0040213371725114485,0.006572071588808681,0.0003582686025783626,-0.012713795589735781,0.00396852276435691,-0.010602583905312485,0.02181923645245693,-0.003409818842417908,0.005098665728294409,0.0013508218610612847,-0.03407861850332555,0.0029264234040832903,-0.009642147167971899,-0.0046704062441649714,-0.00790021274793406,-0.02054346168419239,-0.00030338755486347235,0.11313602268816936,-0.014231239493745409,0.014847272509113678,0.0008125059152433924,0.029346217384867354,0.023987963690293174,-6.70359435852243e-05,0.00941241083080721,-0.002985147424024004,-0.011862632401863688,0.002661948689026486,0.0011723028007628131,-0.00832847746416887,-0.001782386250972159,-0.0010427567267110556,0.006293124389442619
2020-05-20 13:35:00,1,-0.002209363028942453,-0.0011336891116881537,0.0007559430644482881,0.02430689004560476,0.0069780768825597785,0.00822979438866169,-0.002346300047679472,0.014153901840454616,-0.005105994862742814,-0.016085457193955325,0.003965941393827953,0.006598057905739577,0.00035806150612871285,-0.012701179034267672,0.003967153108997985,-0.010360447950265698,0.02279901369956013,-0.003443518770022679,0.005095527435855032,0.0013490803390253765,-0.03368939394726712,0.002814000565410688,-0.00945614077272495,-0.0044749037599574855,-0.0075658120064073155,-0.020501312046063036,-0.0002707141868347899,0.1124992138040661,-0.014188956394886114,0.01472665931424774,0.0006953374627704733,0.027204599957242583,0.023714460717684863,-7.33979047892968e-05,0.00931410057891673,-0.0028948816786050903,-0.011760259447978127,0.002672377531228453,0.001158333516278695,-0.008341857012768333,-0.0018709572543116027,-0.0009916767008566198,0.006231891412901427
